"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"CYB5D1",115.01447405428,0.236515557625168,0.338748241972067,0.698204531625793,0.48504929289315,0.601414577073834,"Not"
"CYB5D2",1668.42793523086,-0.108031696958962,0.287347417253305,-0.375961955710666,0.706945179524435,0.79638127394888,"Not"
"CYB5R1",3710.84057603027,0.686212894324819,0.459210682664814,1.49433129548011,0.13508904923398,0.218163948446092,"Not"
"CYB5R2",427.009333843676,-1.94517444891023,0.605736037114701,-3.21125759361399,0.00132155414049818,0.00418177488743353,"Down"
"CYB5R3",9666.60025289855,0.0565235759548475,0.249516122534721,0.226532760210644,0.820787082423424,0.881017910209428,"Not"
"CYB5R4",906.671658273549,0.644893924572273,0.344274206931287,1.87319849000766,0.0610409807723142,0.113210574985016,"Not"
"CYB5RL",202.073845640193,0.608803348207912,0.267811839278025,2.27325031577821,0.0230110997354767,0.0498016193646946,"Up"
"CYBA",3799.79360417815,2.04527937471573,0.455433277721978,4.49084306036215,7.09418106661425e-06,4.22787741593289e-05,"Up"
"CYBB",3871.38586815437,1.77524053265092,0.504375572630338,3.51967983578779,0.000432068012992092,0.00158000342958547,"Up"
"CYBRD1",4825.32447213602,0.948313701665379,0.402881060646881,2.35383043358437,0.0185810850199656,0.0414432591562551,"Up"
"CYC1",6194.71864660761,0.461836555636874,0.307913628856589,1.49988994430635,0.133642913188576,0.216467314597949,"Not"
"CYCS",8018.82684446889,-0.142509817182651,0.285215015173627,-0.499657485058763,0.617316273369386,0.722194830376685,"Not"
"CYFIP1",8511.91065601944,0.817856628108421,0.259649645994592,3.14984688300117,0.00163356052897111,0.00502297590514566,"Up"
"CYFIP2",4660.73177776956,-2.59309755067813,0.35605777340385,-7.28279999587868,3.26961793104906e-13,1.12865512476992e-11,"Down"
"CYGB",273.600593767622,-2.66262367450589,0.645995257620634,-4.12173873274708,3.76023520514898e-05,0.000185873900709357,"Down"
"CYHR1",3138.89128551726,-0.099656169397346,0.214943467303657,-0.46363897748313,0.642906423804447,0.743207015924544,"Not"
"CYLC1",0.137982223065736,0.37089878757393,3.48583498302973,0.106401705582621,0.91526363990188,NA,"Not"
"CYLC2",0.0838713260106922,0.176880371572756,5.47316673309327,0.0323177385595174,0.974218663268402,NA,"Not"
"CYLD",2003.32785460056,-1.38494950582308,0.259235565956846,-5.34243633087609,9.17055865573209e-08,8.99459221658151e-07,"Down"
"CYP11A1",62.9524240012324,-0.731215415642477,0.80178113099909,-0.911988805138527,0.361774610744967,0.479496965915433,"Not"
"CYP11B1",0.113343055305818,-0.423169611566832,3.25398630746618,-0.130046524964128,0.896529617607178,NA,"Not"
"CYP11B2",0.0980780437259862,0.298152728620179,3.79790229345224,0.0785045811036814,0.937426686277721,NA,"Not"
"CYP17A1",16.985718398845,-2.06882875229349,0.443423578300408,-4.66558129412755,3.07745794106419e-06,2.02687371509523e-05,"Down"
"CYP19A1",182.630543397921,4.24440661627409,0.65527624237154,6.4772783473928,9.33918169528746e-11,1.93286779335393e-09,"Up"
"CYP1A1",7.46013495446808,-3.86524027903051,0.716637822391175,-5.39357560857384,6.906924250725e-08,6.92777534280266e-07,"Down"
"CYP1A2",0.651216750551377,0.256136928419126,1.28742639810461,0.198952677058835,0.842299762732569,0.895584283982066,"Not"
"CYP1B1",1089.38369387325,-0.0365105756509442,0.871367782681223,-0.0419003047583423,0.966578173450814,0.978037497021201,"Not"
"CYP20A1",1347.71696763413,0.867707457280572,0.161357375743693,5.37755062810934,7.55059848341601e-08,7.53058283404137e-07,"Up"
"CYP21A2",63.6798015612199,0.724314247033917,0.682994372421156,1.06049811869794,0.288918045399067,0.401104995724149,"Not"
"CYP24A1",20.2832415861984,0.0364957243907488,0.765860520968159,0.0476532258701793,0.961992612068879,0.974706071129231,"Not"
"CYP26A1",24.5442569881676,-2.60718408702435,0.650581967472331,-4.00746442013124,6.13741038747247e-05,0.000286484339361045,"Down"
"CYP26B1",296.090146709,-3.58998601016644,0.716783268301966,-5.00846792737084,5.48650157708954e-07,4.37931567324444e-06,"Down"
"CYP26C1",8.50673111104646,-2.58705450962208,0.524893257427114,-4.92872497982376,8.27679865738229e-07,6.25754229253372e-06,"Down"
"CYP27A1",2661.72777110835,-0.581311960879619,0.366081852133657,-1.58792892215641,NA,NA,NA
"CYP27B1",332.385320517243,4.25197186922597,0.977556253394643,4.34959303309723,1.36390412257151e-05,7.59102605580784e-05,"Up"
"CYP27C1",79.8647298949594,0.500459536873753,0.861377671313387,0.580998966586488,0.561241150036793,0.672361910861153,"Not"
"CYP2A13",0.479596280182049,0.491764570793338,1.75897663768154,0.279574248036358,0.779804166613212,0.852119358900888,"Not"
"CYP2A6",7.16830621878722,-2.00412164889812,0.698411503670163,-2.86954272426275,0.00411065794422661,0.0112491398308987,"Down"
"CYP2A7",1.7731497590969,-2.13288424714669,0.745510324623976,-2.86097211091273,0.00422344203134012,0.0115137527377457,"Down"
"CYP2B6",0.562516080437365,1.53020502113358,1.24751093876709,1.22660649584835,0.219970526536298,0.324128582936118,"Not"
"CYP2C18",0.921840789942301,-4.71679969741947,0.994696985765192,-4.74194630618185,2.1167473204996e-06,1.45921454780347e-05,"Down"
"CYP2C19",0.0725132643617746,-0.544419298762423,5.01346451691164,-0.108591433513883,0.913526555637627,NA,"Not"
"CYP2C8",27.3606151946664,-0.594331130334553,0.892053580926527,-0.66625048432321,0.505251009215927,0.620385420541908,"Not"
"CYP2C9",0.315886386548409,0.209001995274341,1.76213182477295,0.11860746871266,0.905586347948604,0.9396749625599,"Not"
"CYP2D6",53.0386272020492,-0.0386747397780347,0.550710150597513,-0.0702270327432191,0.944012958420066,0.963985487658423,"Not"
"CYP2E1",71.1412289794745,-2.48660413241217,0.579638324920846,-4.28992360495096,1.78734590194736e-05,9.6308594994592e-05,"Down"
"CYP2F1",0.871616878227093,0.796989227284046,1.15229488174236,0.691653881234755,0.489154715812153,0.605033055594308,"Not"
"CYP2J2",574.046070578192,-1.15583849910009,0.54878723092184,-2.10616871890138,0.0351896993208426,0.0712728939863038,"Down"
"CYP2R1",432.495434523056,0.73189218632012,0.333304407280184,2.19586711226676,0.0281014563078564,0.0589199567347279,"Up"
"CYP2S1",152.154100694552,0.673301499122965,0.402156135039069,1.67422908780828,0.0940855848700691,0.16199855562581,"Not"
"CYP2U1",1655.51757488817,1.10192311042128,0.278927912296005,3.95056594139596,7.7966612474743e-05,0.000354854890338813,"Up"
"CYP2W1",4.45974510048245,2.17234990485297,0.968104754650869,2.24392029314678,0.0248375302151341,0.053148601171108,"Up"
"CYP39A1",94.871025298247,1.02153548860218,0.602559417116355,1.69532739773765,0.0900133301933086,0.156419914222163,"Not"
"CYP3A4",4.62462773559377,-0.188767385905999,0.55234936358936,-0.341753604420439,0.732536327749392,0.816337500844824,"Not"
"CYP3A43",5.53456364080098,-0.697112514236683,0.564629481947158,-1.23463711429423,0.216965589670537,0.320563945160804,"Not"
"CYP3A5",126.535450335351,1.13901048994567,0.667979955310566,1.70515669054187,0.0881652049492541,0.153797281388133,"Not"
"CYP3A7",10.4679878848524,-0.675983072558334,0.361112629880146,-1.87194525093928,0.061214178320461,0.113497857681166,"Not"
"CYP46A1",922.134275667896,-3.26979949326721,0.471074172367593,-6.94115637211307,3.88903232166457e-12,1.06882326996885e-10,"Down"
"CYP4A11",1.50294381641704,-2.79840546248368,0.739993199451766,-3.7816637565817,0.000155783691259389,0.0006471335922242,"Down"
"CYP4A22",0.731365482261957,-2.8726038253241,0.876402994427061,-3.27772023097894,0.00104649060129349,0.00341896472829967,"Down"
"CYP4B1",9.61691910523541,0.0129585891706231,0.916961765786651,0.0141320932389215,0.988724596307286,0.992968751479221,"Not"
"CYP4F11",280.83187010367,-0.898018177393361,0.538253076851898,-1.66839395075201,0.0952375483362127,0.163642940171104,"Not"
"CYP4F12",66.3618255710384,0.734589274253794,0.984088656972257,0.746466559744629,0.455385624880364,0.572261578854792,"Not"
"CYP4F2",6.21061387494114,-1.52678186181557,0.938657502864872,-1.62655905605153,0.103830781152839,0.175880873464104,"Not"
"CYP4F22",2.07350669044797,1.47590323794249,1.08708862320467,1.35766597721502,0.174569697254171,0.268989133508166,"Not"
"CYP4F3",148.465100306341,0.203839195477285,0.913485278673176,0.223144477788803,0.823423062672003,0.882726982258314,"Not"
"CYP4F8",0.546786059745365,0.833954146099632,1.27204824480657,0.655599462916947,0.512081871186181,0.626911126154105,"Not"
"CYP4V2",1405.53906823349,0.204401473779958,0.295904848544085,0.690767572027483,0.489711617308818,0.605581174508033,"Not"
"CYP4X1",89.3624523464176,-3.65388166638306,0.63702659997092,-5.7358384509373,9.70311165342394e-09,1.21491315897447e-07,"Down"
"CYP4Z1",2.52012890321727,-3.28142328520698,0.999088456497408,-3.28441717434205,0.00102193530742945,0.00334755780458314,"Down"
"CYP51A1",317.93615709752,-0.771593829319351,0.346427744427748,-2.22728647381843,0.0259281339454546,0.0550895124116852,"Down"
"CYP7A1",2.49127977897674,-0.809727448360782,0.634727352809245,-1.27570908166633,0.202058377036989,0.303283169018248,"Not"
"CYP7B1",61.3366252456002,-1.79114989808633,0.633155123775523,-2.82892743156787,0.00467042878543667,0.0125520725092929,"Down"
"CYP8B1",3.82430013298892,-0.911040411875226,0.557775195382268,-1.63334694589789,0.102396048460379,0.173814513060287,"Not"
"CYR61",5743.12781817823,1.31867480613833,0.698420116497504,1.88808250935172,0.0590148745606202,0.110199794869018,"Not"
"CYS1",84.51536853026,-2.72474919779718,0.546504920736605,-4.98577248696066,6.17147329925325e-07,4.86140695198586e-06,"Down"
"CYSLTR1",96.7916755368727,1.14028351000977,0.442023180994061,2.57969165202014,0.00988885692833062,0.0241269436150694,"Up"
"CYSLTR2",198.258462434315,0.735595022266813,0.426052956887496,1.72653424973425,0.0842513431356808,0.148192521306719,"Not"
"CYSRT1",104.117683565406,0.350790035532874,0.435835082762533,0.804868743721588,0.420895426928911,0.539128259026662,"Not"
"CYSTM1",2295.60108572262,0.490156760853374,0.379869167147329,1.29033046965686,0.196935942005389,0.29688787367949,"Not"
"CYTH1",2084.82570857853,-2.04718692909535,0.311376310400467,-6.57463930529084,4.87712500923817e-11,1.06381931913113e-09,"Down"
"CYTH2",3476.54504569511,-0.130779116682871,0.21912559787907,-0.596822634820806,0.55062580418677,0.66284573710527,"Not"
"CYTH3",2390.1005703455,-0.232352044829027,0.216453785755598,-1.07344874573541,0.283069823483135,0.394812378990046,"Not"
"CYTH4",1267.2019083576,1.12467537879056,0.434492587558842,2.5884800132252,0.00964005411765196,0.0235972696899135,"Up"
"CYTIP",271.829970000335,2.03597329596772,0.488933652959169,4.16410955483512,3.12570013560464e-05,0.000158866156551729,"Up"
"CYTL1",923.488650942188,3.64290394868062,0.671334744230823,5.42635991952785,5.75149244455684e-08,5.91882015616286e-07,"Up"
"CYYR1",487.761027565082,1.06310666088405,0.372739984241911,2.85214011329163,0.00434259546326012,0.0117953768159734,"Up"
"D2HGDH",867.132333100124,-0.372054689945035,0.338850115878411,-1.09799192182817,0.272208016726979,0.382656832968557,"Not"
"DAAM1",1304.62770396669,-0.629564529427535,0.33253061506816,-1.89325283417436,0.0583242542556533,0.10914020664595,"Not"
"DAAM2",4841.33696559353,-1.80856741079706,0.736880088340109,-2.45435782485455,0.014113646279176,0.0327592942453029,"Down"
"DAB1",311.892810718286,-2.07108331643538,0.712153490471085,-2.9081979434874,0.0036351816244151,0.0100829143267542,"Down"
"DAB2",2121.77907477586,1.95851360852527,0.463262044306447,4.22765826079574,2.36136076574006e-05,0.0001238578691571,"Up"
"DAB2IP",3554.97574335913,-0.744114182057505,0.300495997171864,-2.476286503184,0.0132756997691003,0.0310840778727531,"Down"
"DACH1",231.684000095981,-0.110531306915193,0.685318296223676,-0.16128462865249,0.871869229321449,0.915623583161102,"Not"
"DACH2",104.495953352879,-3.92648549770346,0.926993677469694,-4.23571982542656,2.27820700142367e-05,0.000119978260595779,"Down"
"DACT1",500.398864304629,-0.310645097684792,0.427313433338499,-0.72697245967157,0.467242826904196,0.584202677063334,"Not"
"DACT2",78.7172363602309,-0.369864611676839,1.01834939708391,-0.36320010866208,0.716455406459272,0.803809050445081,"Not"
"DACT3",1870.22894881897,-1.89163848704166,0.329344577317041,-5.74364546230461,9.26596926794517e-09,1.16645889174146e-07,"Down"
"DAD1",6548.28799111687,1.04334113232183,0.288909316143677,3.61131010328158,0.000304654117415479,0.00116155625176894,"Up"
"DAG1",10242.6461861007,0.777116360444116,0.282645773119107,2.74943563410955,0.00596979863172852,0.0155587720047543,"Up"
"DAGLA",1392.93302066025,-1.60121379821224,0.345799947177636,-4.63046281898275,3.64849296437299e-06,2.35136335625646e-05,"Down"
"DAGLB",1814.12894095669,-0.603437538877141,0.170455862874682,-3.54013953348606,0.000399915532738732,0.00147511208848626,"Down"
"DALRD3",1362.36423853375,0.856722276975753,0.256534453397725,3.33959928434062,0.00083899354760126,0.0028248848980581,"Up"
"DAND5",41.498458795154,0.993902143679212,0.560376278409244,1.77363350657995,0.0761237916174758,0.135900908351061,"Not"
"DAO",27.7806725926013,0.280853878992611,1.10744824418608,0.253604518736697,NA,NA,"Not"
"DAOA",0.00716689343068333,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"DAP",6258.2906276788,1.53465382893624,0.206582358006397,7.42877486609344,1.09608117918031e-13,4.2934076673324e-12,"Up"
"DAP3",3863.48607560971,0.726691247752397,0.197576218247714,3.67802994812513,0.000235042367667825,0.000923980201315773,"Up"
"DAPK1",1792.60092652212,-0.899392077530595,0.386575274599269,-2.32656389745289,0.0199884879196103,0.044122174188192,"Down"
"DAPK2",268.728783344963,-1.56009942862988,0.437053710376267,-3.56958284895183,0.000357550129126491,0.00133693281803205,"Down"
"DAPK3",2914.35095089665,-0.315253708415978,0.27665343808876,-1.13952572067741,0.25448394669983,0.363386670168613,"Not"
"DAPL1",90.657847127941,2.51835725680157,0.984845243304531,2.5571096311046,0.0105545947718278,0.0255201279997833,"Up"
"DAPP1",117.317162748868,1.21048937707648,0.530081387387896,2.28359155004754,0.0223955468539864,0.0486959851309186,"Up"
"DARS",5121.81319321323,1.05957201379422,0.213824190714169,4.95534209789484,7.22031387610823e-07,5.56278095150599e-06,"Up"
"DARS2",908.064025879775,1.06079639055333,0.188394002426606,5.63073334017938,1.79444985347134e-08,2.10514085584412e-07,"Up"
"DAW1",42.0601751092687,-0.63039351246741,1.17548748187309,-0.536282625028814,0.591763236955626,0.699380473022701,"Not"
"DAXX",3140.61844246114,0.680413832506228,0.159796775202786,4.25799476643233,2.06268776852092e-05,0.000109652481774572,"Up"
"DAZ1",0.502332067017517,1.34142980054875,2.79594672723467,0.479776594983799,0.631386257049398,0.73394806314264,"Not"
"DAZ2",0.740448880774933,1.70376808477404,3.497234023981,0.487175886169206,0.626133692349276,0.729482998112125,"Not"
"DAZ3",0.403404505894818,1.14065796142059,4.02599367914026,0.283323336380442,0.776928990011748,0.850075906389802,"Not"
"DAZ4",0.223342131792276,0.516336055665239,5.20527475780393,0.0991947744720162,0.920983623764732,0.94909007498015,"Not"
"DAZAP1",2439.59114414204,-0.482549878399147,0.214031927257036,-2.25456960829793,0.0241603568845474,0.0518905229359216,"Not"
"DAZAP2",14057.4863329151,0.339597856332867,0.226703898348925,1.49797978246578,0.134138503314115,0.217062184089618,"Not"
"DAZL",1.69785438918174,-0.0206385833969633,1.55995763642113,-0.0132302204336218,0.989444119328889,0.993448668945729,"Not"
"DBF4",880.269541406667,2.50918949974241,0.334895648599831,7.49245178381119,6.75987662342721e-14,2.76426954847223e-12,"Up"
"DBF4B",525.374138856095,-0.306498723565917,0.286980051062517,-1.06801403941191,0.285514178899745,0.397565994058423,"Not"
"DBH",29.0634289334693,-2.62047095833603,0.549928269353745,-4.76511411463809,1.88746796625977e-06,1.31185016736008e-05,"Down"
"DBI",25127.8633439089,2.14664064427089,0.410855185723425,5.22481087951009,1.74333198899313e-07,1.59158169711512e-06,"Up"
"DBN1",7907.51448998725,0.0744178501423529,0.307969562588766,0.241640276126,0.809058910874282,0.872766274376888,"Not"
"DBNDD1",2041.98839374849,-0.549080718277829,0.454536565213062,-1.20800120452455,0.227046799027779,0.332187838539818,"Not"
"DBNDD2",686.90175282491,-3.24947270885401,0.593548975506463,-5.47464968005597,4.38377968703856e-08,4.62909221663107e-07,"Down"
"DBNL",7148.15033610239,0.234394564174304,0.194946348143876,1.20235421902499,0.229226318556667,0.334587344713685,"Not"
"DBP",685.309947011793,-1.43407846643047,0.346408355844875,-4.13984952219994,3.47533714441454e-05,0.000173449900506913,"Down"
"DBR1",954.231643963792,0.906462704542018,0.134998631404225,6.71460662314278,1.88574247918805e-11,4.47725169464701e-10,"Up"
"DBT",1207.84587044702,-0.502441578105654,0.164905670053047,-3.04684234292264,0.00231258969753957,0.00680177741264957,"Down"
"DBX1",1.59104340271682,1.7272347451432,1.23468122786736,1.39893172922587,0.161833456694266,0.252488909076,"Not"
"DBX2",492.069342136579,1.87668654034054,0.703354469431647,2.66819451912634,0.00762600922062995,0.0192575363136592,"Up"
"DCAF1",1220.62597538314,-0.166993955138261,0.225418988636633,-0.740815829883118,0.458805115694313,0.575819762739183,"Not"
"DCAF10",1201.51642175698,-0.208556158953566,0.205876826235785,-1.01301425112661,0.311053353919535,0.425736258866181,"Not"
"DCAF11",3014.28274203256,-0.774165521402147,0.186259001038823,-4.15639253450513,3.23312143937528e-05,0.000163153062023443,"Down"
"DCAF12",2644.18691641706,1.17574886884947,0.214442467164961,5.48281730010604,4.18605268952919e-08,4.43793141546325e-07,"Up"
"DCAF12L1",0.97219298672214,-1.92686254983575,1.53367509762731,-1.25636945714038,0.208982049985091,0.311523257547325,"Not"
"DCAF12L2",19.2189001064707,-3.04437815847237,1.50001434440561,-2.02956603036934,0.0424006707796295,0.0834822095794483,"Down"
"DCAF13",2000.59620886548,1.42271245185042,0.221501551054925,6.42303606938461,1.33582823480021e-10,2.65822675258746e-09,"Up"
"DCAF15",1457.44708021266,0.47925063357028,0.248894316693943,1.92551858931997,0.0541645126289554,0.102719898274829,"Not"
"DCAF16",1538.17058879376,-0.0506707231710668,0.271865887375706,-0.186381320805586,0.852145739615168,0.902252002195377,"Not"
